Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2011,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.389427825275544
2011,Performing research and development,,,Higher education,,,,Percentage (%),Undefined,Units,,0.413725407029938
2011,Funding research and development,,,Business enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.683664875149208
2011,Funding research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,0.752134369868575
2011,Performing research and development,England,,Business enterprise,,,,Percentage (%),Undefined,Units,E92000001,0.978629034701309
2011,Performing research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,1.05745984233838
2011,Performing research and development,England,,,,,,Percentage (%),Undefined,Units,E92000001,1.46651962893169
2011,,,,,,,,Percentage (%),Undefined,Units,,1.64587334961251
2011,Performing research and development,,,Business enterprise,,,Software development,Percentage (%),Undefined,Units,,
2011,Performing research and development,England,North East,Government,,,,Percentage (%),Undefined,Units,E12000001,
2011,Performing research and development,Northern Ireland,,Private non-profit,,,,Percentage (%),Undefined,Units,N92000002,
2012,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,0.000116912231065333
2012,Performing research and development,Wales,,Private non-profit,,,,Percentage (%),Undefined,Units,W92000004,0.000116912231065333
2012,Performing research and development,England,Yorkshire and the Humber,Private non-profit,,,,Percentage (%),Undefined,Units,E12000003,0.000175368346598
2012,Performing research and development,England,East Midlands,Private non-profit,,,,Percentage (%),Undefined,Units,E12000004,0.000292280577663333
2012,Performing research and development,England,West Midlands,Private non-profit,,,,Percentage (%),Undefined,Units,E12000005,0.000292280577663333
2012,Performing research and development,England,South West,Private non-profit,,,,Percentage (%),Undefined,Units,E12000009,0.000643017270859334
2012,Performing research and development,Scotland,,Private non-profit,,,,Percentage (%),Undefined,Units,S92000003,0.000643017270859334
2012,Performing research and development,,,Business enterprise,,,"Sewerage, waste management, remediation activities",Percentage (%),Undefined,Units,,0.000701473386392
2012,Performing research and development,,,Business enterprise,,,"Textiles, clothing and leather products",Percentage (%),Undefined,Units,,0.00116912231065333
2012,Performing research and development,Northern Ireland,,Government,,,,Percentage (%),Undefined,Units,N92000002,0.001227578426186
2012,Performing research and development,England,North East,Private non-profit,,,,Percentage (%),Undefined,Units,E12000001,0.00128603454171866
2012,Performing research and development,,,Business enterprise,,,"Pulp, paper and paper products; Printing; Wood and straw products",Percentage (%),Undefined,Units,,0.00163677123491466
2012,Performing research and development,England,South East,Private non-profit,,,,Percentage (%),Undefined,Units,E12000008,0.00169522735044733
2012,Performing research and development,Wales,,Government,,,,Percentage (%),Undefined,Units,W92000004,0.00181213958151266
2012,Performing research and development,England,North West,Private non-profit,,,,Percentage (%),Undefined,Units,E12000002,0.002279788505774
2012,Performing research and development,,,Business enterprise,,,Casting of iron and steel,Percentage (%),Undefined,Units,,0.00263052519897
2012,Performing research and development,,,Business enterprise,,,Other non-metallic mineral products,Percentage (%),Undefined,Units,,0.00274743743003533
2012,Performing research and development,,,Business enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.002805893545568
2012,Funding research and development,,,Business enterprise,Overseas,European Commission grants,,Percentage (%),Undefined,Units,,0.00321508635429667
2012,Performing research and development,,,Business enterprise,,,Non-ferrous metals,Percentage (%),Undefined,Units,,0.00327354246982933
2012,Performing research and development,England,Yorkshire and the Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.00344891081642733
2012,Performing research and development,,,Business enterprise,,,Construction,Percentage (%),Undefined,Units,,0.00374119139409067
2012,Funding research and development,,,Higher education,,,,Percentage (%),Undefined,Units,,0.003858103625156
2012,Performing research and development,,,Business enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.00444266478048267
2012,Performing research and development,England,North West,Government,,,,Percentage (%),Undefined,Units,E12000002,0.00450112089601533
2012,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.00502722593580933
2012,Funding research and development,,,Business enterprise,Other,,,Percentage (%),Undefined,Units,,0.00514413816687467
2012,Performing research and development,,,Business enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.00613789213093
2012,Performing research and development,,,Business enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00613789213093
2012,Performing research and development,,,Business enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.00619634824646267
2012,Performing research and development,,,Business enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.007716207250312
2012,Performing research and development,,,Business enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.00777466336584467
2012,Performing research and development,Northern Ireland,,Higher education,,,,Percentage (%),Undefined,Units,N92000002,0.00783311948137734
2012,Performing research and development,England,London,Private non-profit,,,,Percentage (%),Undefined,Units,E12000007,0.00835922452117134
2012,Performing research and development,,,Business enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.00970371517842268
2012,Performing research and development,,,Business enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.0100544518716186
2012,Performing research and development,,,Business enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0109312936046086
2012,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0123342403773926
2012,Performing research and development,England,North East,Higher education,,,,Percentage (%),Undefined,Units,E12000001,0.01315262599485
2012,Performing research and development,,,Business enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0133864504569806
2012,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.013854099381242
2012,Performing research and development,England,East of England,Private non-profit,,,,Percentage (%),Undefined,Units,E12000006,0.0146724849986993
2012,Performing research and development,Wales,,Higher education,,,,Percentage (%),Undefined,Units,W92000004,0.0146724849986993
2012,Performing research and development,Wales,,Business enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0156662389627546
2012,Performing research and development,England,North East,Business enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.016484624580212
2012,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.019115149779182
2012,Performing research and development,England,East Midlands,Higher education,,,,Percentage (%),Undefined,Units,E12000004,0.0193489742413126
2012,Performing research and development,England,West Midlands,Higher education,,,,Percentage (%),Undefined,Units,E12000005,0.0195827987034433
2012,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0196997109345086
2012,Funding research and development,,,Business enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0201089037432373
2012,Performing research and development,England,South West,Higher education,,,,Percentage (%),Undefined,Units,E12000009,0.02016735985877
2012,Performing research and development,,,Business enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0212780260538906
2012,Performing research and development,Northern Ireland,,Business enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0242592879460567
2012,Performing research and development,,,Business enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0270651814916247
2012,Performing research and development,England,Yorkshire and the Humber,Higher education,,,,Percentage (%),Undefined,Units,E12000003,0.0279420232246147
2012,Performing research and development,,,Business enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0281758476867453
2012,Performing research and development,England,,Private non-profit,,,,Percentage (%),Undefined,Units,E92000001,0.029637250575062
2012,Performing research and development,,,Private non-profit,,,,Percentage (%),Undefined,Units,,0.0303971800769867
2012,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0309232851167807
2012,Performing research and development,England,North West,Higher education,,,,Percentage (%),Undefined,Units,E12000002,0.032267775774032
2012,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.032267775774032
2012,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.03331998585362
2012,Performing research and development,England,Yorkshire and the Humber,Business enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0350736693196
2012,Performing research and development,England,East of England,Higher education,,,,Percentage (%),Undefined,Units,E12000006,0.036125879399188
2012,Performing research and development,,,Business enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0376457384030373
2012,Performing research and development,,,Business enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0388733168292233
2012,Performing research and development,,,Business enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0402762636020073
2012,Performing research and development,Scotland,,Business enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0414453859126607
2012,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.046998716888264
2012,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.047174085234862
2012,Performing research and development,,,Business enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.050506083820224
2012,Performing research and development,,,Business enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0511491010910833
2012,Performing research and development,Scotland,,Higher education,,,,Percentage (%),Undefined,Units,S92000003,0.0540719068677167
2012,Performing research and development,England,South East,Higher education,,,,Percentage (%),Undefined,Units,E12000008,0.0574039054530787
2012,Performing research and development,,,Business enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0582807471860687
2012,Performing research and development,England,Yorkshire and the Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.06663997170724
2012,Performing research and development,England,East Midlands,Business enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.071199548718788
2012,Funding research and development,,,Private non-profit,,,,Percentage (%),Undefined,Units,,0.0769282480409894
2012,Performing research and development,England,South West,Business enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0799095099331554
2012,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0813124567059394
2012,Funding research and development,,,Business enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0835922452117134
2012,Performing research and development,England,West Midlands,Business enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.0853459286776934
2012,Performing research and development,,,Business enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0883271905698594
2012,Performing research and development,England,London,Business enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0917761013862867
2012,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.0958095733580407
2012,Performing research and development,England,London,Higher education,,,,Percentage (%),Undefined,Units,E12000007,0.0981478179793474
2012,Performing research and development,,,Business enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.103058131684091
2012,Performing research and development,England,North West,Business enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.104110341763679
2012,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.105337920189865
2012,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.110014409432478
2012,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.111417356205262
2012,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.120419597997293
2012,Performing research and development,,,Business enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.120828790806022
2012,Funding research and development,,,Higher education funding councils,,,,Percentage (%),Undefined,Units,,0.127726612438876
2012,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.143100570823968
2012,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.155844004010089
2012,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.171451786857311
2012,Performing research and development,England,East of England,Business enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.210792752610796
2012,Performing research and development,England,London,,,,,Percentage (%),Undefined,Units,E12000007,0.217398293665987
2012,Funding research and development,,,Business enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.221899414562002
2012,Funding research and development,,,Business enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.225056044800766
2012,Performing research and development,England,South East,Business enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.241599125496511
2012,Performing research and development,,,Business enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.245983334161461
2012,Performing research and development,England,East of England,,,,,Percentage (%),Undefined,Units,E12000006,0.273925357386076
2012,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.303270327383475
2012,Performing research and development,England,,Higher education,,,,Percentage (%),Undefined,Units,E92000001,0.324022248397571
2012,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.347872343534899
2012,Performing research and development,,,Higher education,,,,Percentage (%),Undefined,Units,,0.400658215860897
2012,Funding research and development,,,Business enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.68370272727007
2012,Funding research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,0.737950002484384
2012,Performing research and development,England,,Business enterprise,,,,Percentage (%),Undefined,Units,E92000001,0.936291602486723
2012,Performing research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,1.01766251530819
2012,Performing research and development,England,,,,,,Percentage (%),Undefined,Units,E92000001,1.40136845766461
2012,,,,,,,,Percentage (%),Undefined,Units,,1.57702908484028
2012,Performing research and development,,,Business enterprise,,,"Transport and storage, incl. postal and courier activities",Percentage (%),Undefined,Units,,
2012,Performing research and development,,,Business enterprise,,,Software development,Percentage (%),Undefined,Units,,
2012,Performing research and development,,,Business enterprise,,,Public administration,Percentage (%),Undefined,Units,,
2012,Performing research and development,England,North East,Government,,,,Percentage (%),Undefined,Units,E12000001,
2012,Performing research and development,Northern Ireland,,Private non-profit,,,,Percentage (%),Undefined,Units,N92000002,
2013,Performing research and development,Wales,,Private non-profit,,,,Percentage (%),Undefined,Units,W92000004,5.61371993151261e-05
2013,Performing research and development,England,East Midlands,Private non-profit,,,,Percentage (%),Undefined,Units,E12000004,0.000112274398630252
2013,Performing research and development,England,Yorkshire and the Humber,Private non-profit,,,,Percentage (%),Undefined,Units,E12000003,0.000168411597945378
2013,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,0.000224548797260504
2013,Performing research and development,England,South West,Private non-profit,,,,Percentage (%),Undefined,Units,E12000009,0.000842057989726892
2013,Performing research and development,,,Business enterprise,,,"Sewerage, waste management, remediation activities",Percentage (%),Undefined,Units,,0.000954332388357144
2013,Performing research and development,Wales,,Government,,,,Percentage (%),Undefined,Units,W92000004,0.00101046958767227
2013,Performing research and development,England,South East,Private non-profit,,,,Percentage (%),Undefined,Units,E12000008,0.00112274398630252
2013,Performing research and development,,,Business enterprise,,,"Textiles, clothing and leather products",Percentage (%),Undefined,Units,,0.00123501838493277
2013,Performing research and development,Northern Ireland,,Government,,,,Percentage (%),Undefined,Units,N92000002,0.0012911555842479
2013,Performing research and development,,,Business enterprise,,,Casting of iron and steel,Percentage (%),Undefined,Units,,0.0015157043815084
2013,Performing research and development,Scotland,,Private non-profit,,,,Percentage (%),Undefined,Units,S92000003,0.00179639037808403
2013,Performing research and development,,,Business enterprise,,,"Transport and storage, incl. postal and courier activities",Percentage (%),Undefined,Units,,0.00196480197602941
2013,Performing research and development,,,Business enterprise,,,Other non-metallic mineral products,Percentage (%),Undefined,Units,,0.00263844836781093
2013,Performing research and development,,,Business enterprise,,,"Pulp, paper and paper products; Printing; Wood and straw products",Percentage (%),Undefined,Units,,0.00269458556712605
2013,Performing research and development,,,Business enterprise,,,Non-ferrous metals,Percentage (%),Undefined,Units,,0.00314368316164706
2013,Performing research and development,,,Business enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.00359278075616807
2013,Funding research and development,,,Business enterprise,Overseas,European Commission grants,,Percentage (%),Undefined,Units,,0.0036489179554832
2013,Funding research and development,,,Higher education,,,,Percentage (%),Undefined,Units,,0.00398574115137395
2013,Performing research and development,England,Yorkshire and the Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.00421028994863446
2013,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.0049400735397311
2013,Performing research and development,,,Business enterprise,,,Construction,Percentage (%),Undefined,Units,,0.00510848513767648
2013,Performing research and development,,,Business enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.00555758273219749
2013,Funding research and development,,,Business enterprise,Other,,,Percentage (%),Undefined,Units,,0.0060066803267185
2013,Performing research and development,,,Business enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.00617509192466387
2013,Performing research and development,,,Business enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00634350352260925
2013,Performing research and development,,,Business enterprise,,,Public administration,Percentage (%),Undefined,Units,,0.00634350352260925
2013,Performing research and development,,,Business enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.00679260111713026
2013,Performing research and development,,,Business enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.00690487551576051
2013,Performing research and development,Northern Ireland,,Higher education,,,,Percentage (%),Undefined,Units,N92000002,0.00802761950206304
2013,Performing research and development,England,London,Private non-profit,,,,Percentage (%),Undefined,Units,E12000007,0.00830830549863867
2013,Performing research and development,,,Business enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.00937491228562607
2013,Performing research and development,,,Business enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.00982400988014708
2013,Performing research and development,,,Business enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.0117326746568613
2013,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0121256350520672
2013,Performing research and development,,,Business enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0130799674404243
2013,Performing research and development,England,North East,Higher education,,,,Percentage (%),Undefined,Units,E12000001,0.0134167906363151
2013,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.0144833974233025
2013,Performing research and development,,,Business enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0145956718219328
2013,Performing research and development,England,East of England,Private non-profit,,,,Percentage (%),Undefined,Units,E12000006,0.0145956718219328
2013,Performing research and development,Wales,,Higher education,,,,Percentage (%),Undefined,Units,W92000004,0.0152131810143991
2013,Performing research and development,England,North East,Business enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0181323153787857
2013,Performing research and development,England,East Midlands,Higher education,,,,Percentage (%),Undefined,Units,E12000004,0.0181884525781008
2013,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0188620989698823
2013,Performing research and development,England,West Midlands,Higher education,,,,Percentage (%),Undefined,Units,E12000005,0.0199848429561849
2013,Funding research and development,,,Business enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0204339405507059
2013,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.020490077750021
2013,Performing research and development,Wales,,Business enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0206023521486513
2013,Performing research and development,England,South West,Higher education,,,,Percentage (%),Undefined,Units,E12000009,0.0206584893479664
2013,Performing research and development,,,Business enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0223426053274202
2013,Performing research and development,,,Business enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0245319561007101
2013,Performing research and development,Northern Ireland,,Business enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0247565048979706
2013,Performing research and development,England,,Private non-profit,,,,Percentage (%),Undefined,Units,E92000001,0.0283492856541387
2013,Performing research and development,England,Yorkshire and the Humber,Higher education,,,,Percentage (%),Undefined,Units,E12000003,0.028517697252084
2013,Performing research and development,,,Private non-profit,,,,Percentage (%),Undefined,Units,,0.030257950430853
2013,Performing research and development,England,North West,Higher education,,,,Percentage (%),Undefined,Units,E12000002,0.0322227524068824
2013,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.032503438403458
2013,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.0340752799842815
2013,Performing research and development,,,Business enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0346366519774328
2013,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0368821399500378
2013,Performing research and development,England,Yorkshire and the Humber,Business enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0370505515479832
2013,Performing research and development,England,East of England,Higher education,,,,Percentage (%),Undefined,Units,E12000006,0.0375557863418194
2013,Performing research and development,,,Business enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0423274482836051
2013,Performing research and development,,,Business enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0433379178712774
2013,Performing research and development,Scotland,,Business enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.044965896651416
2013,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0456956802425127
2013,Performing research and development,,,Business enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0471552474247059
2013,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0475482078199118
2013,Performing research and development,,,Business enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0492323237993656
2013,Performing research and development,,,Business enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0558003761192354
2013,Performing research and development,Scotland,,Higher education,,,,Percentage (%),Undefined,Units,S92000003,0.0559126505178656
2013,Performing research and development,,,Business enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0585510988856765
2013,Performing research and development,England,South East,Higher education,,,,Percentage (%),Undefined,Units,E12000008,0.0593370196760883
2013,Performing research and development,England,Yorkshire and the Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0699469503466472
2013,Performing research and development,England,London,Business enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0724731243158278
2013,Performing research and development,England,East Midlands,Business enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.075223847082269
2013,Funding research and development,,,Private non-profit,,,,Percentage (%),Undefined,Units,,0.0790411766356976
2013,Performing research and development,England,South West,Business enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0813989390069329
2013,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0843742105706346
2013,Performing research and development,,,Business enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0920088696774917
2013,Performing research and development,England,West Midlands,Business enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.0945350436466724
2013,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.0984646475987313
2013,Performing research and development,England,London,Higher education,,,,Percentage (%),Undefined,Units,E12000007,0.100597861172706
2013,Performing research and development,England,North West,Business enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.103011760743256
2013,Funding research and development,,,Business enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.103741544334353
2013,Performing research and development,,,Business enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.110983243046004
2013,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.113172593819294
2013,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.114744435400117
2013,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.117158334970668
2013,Performing research and development,,,Business enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.11794425576108
2013,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.123389564094647
2013,Funding research and development,,,Higher education funding councils,,,,Percentage (%),Undefined,Units,,0.127206893648075
2013,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.142363937463159
2013,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.162461054817975
2013,Performing research and development,England,London,,,,,Percentage (%),Undefined,Units,E12000007,0.200241389957055
2013,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.204844640300895
2013,Funding research and development,,,Business enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.214780924579672
2013,Funding research and development,,,Business enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.218429842535155
2013,Performing research and development,,,Business enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.226738148033794
2013,Performing research and development,England,East of England,Business enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.232239593566676
2013,Performing research and development,England,South East,Business enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.240716310663261
2013,Performing research and development,England,East of England,,,,,Percentage (%),Undefined,Units,E12000006,0.296516686782496
2013,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.298706037555786
2013,Performing research and development,England,,Higher education,,,,Percentage (%),Undefined,Units,E92000001,0.330423555168832
2013,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.348724282145563
2013,Performing research and development,,,Higher education,,,,Percentage (%),Undefined,Units,,0.409520869003845
2013,Funding research and development,,,Business enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.69649423190277
2013,Funding research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,0.738709405787745
2013,Performing research and development,England,,Business enterprise,,,,Percentage (%),Undefined,Units,E92000001,0.954837623150981
2013,Performing research and development,,,Business enterprise,,,,Percentage (%),Undefined,Units,,1.0451062396497
2013,Performing research and development,England,,,,,,Percentage (%),Undefined,Units,E92000001,1.42678305779324
2013,,,,,,,,Percentage (%),Undefined,Units,,1.61495494989754
2013,Performing research and development,,,Business enterprise,,,Software development,Percentage (%),Undefined,Units,,
2013,Performing research and development,England,North East,Government,,,,Percentage (%),Undefined,Units,E12000001,
2013,Performing research and development,England,North East,Private non-profit,,,,Percentage (%),Undefined,Units,E12000001,
2013,Performing research and development,England,North West,Government,,,,Percentage (%),Undefined,Units,E12000002,
2013,Performing research and development,England,North West,Private non-profit,,,,Percentage (%),Undefined,Units,E12000002,
2013,Performing research and development,England,West Midlands,Private non-profit,,,,Percentage (%),Undefined,Units,E12000005,
2013,Performing research and development,Northern Ireland,,Private non-profit,,,,Percentage (%),Undefined,Units,N92000002,
2014,Performing research and development,Wales,,Private non-profit,,,,Percentage (%),Undefined,Units,W92000004,5.39069318384581e-05
2014,Performing research and development,England,East Midlands,Private non-profit,,,,Percentage (%),Undefined,Units,E12000004,0.000107813863676916
2014,Performing research and development,England,Yorkshire and the Humber,Private non-profit,,,,Percentage (%),Undefined,Units,E12000003,0.000161720795515374
2014,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,0.000215627727353832
2014,Performing research and development,Wales,,Government,,,,Percentage (%),Undefined,Units,W92000004,0.000916417841253789
2014,Performing research and development,England,South West,Private non-profit,,,,Percentage (%),Undefined,Units,E12000009,0.000970324773092247
2014,Performing research and development,Northern Ireland,,Government,,,,Percentage (%),Undefined,Units,N92000002,0.000970324773092247
2014,Performing research and development,,,Business enterprise,,,"Sewerage, waste management, remediation activities",Percentage (%),Undefined,Units,,0.0010242317049307
2014,Performing research and development,,,Business enterprise,,,"Textiles, clothing and leather products",Percentage (%),Undefined,Units,,0.00118595250044607
2014,Performing research and development,Scotland,,Private non-profit,,,,Percentage (%),Undefined,Units,S92000003,0.00199455647802295
2014,Performing research and development,,,Business enterprise,,,"Transport and storage, incl. postal and courier activities",Percentage (%),Undefined,Units,,0.00204846340986141
2014,Performing research and development,,,Business enterprise,,,"Pulp, paper and paper products; Printing; Wood and straw products",Percentage (%),Undefined,Units,,0.00258753272824599
2014,Performing research and development,,,Business enterprise,,,Casting of iron and steel,Percentage (%),Undefined,Units,,0.00274925352376136
2014,Performing research and development,,,Business enterprise,,,Other non-metallic mineral products,Percentage (%),Undefined,Units,,0.0033422297739844
2014,Performing research and development,England,South East,Private non-profit,,,,Percentage (%),Undefined,Units,E12000008,0.0033422297739844
